100	8.54797e+29	4.08247e+10	5.33792e+10	-5.71929e+10	123.023	-554.234	763.011	-4.96762e+28	8.69045e+27	6.76449e+28	7.82685e+29	-5.46795e+07	4.60832e+10	2.76946e+10	635.207	990.146	-589.721	-5.27267e+28	-8.90619e+28	4.28465e+28	2.7374e+29	-5.83775e+10	-3.64826e+10	-3.85934e+10	-219.249	-350.761	-188.311	1.43726e+28	2.21342e+28	1.02143e+28	9.35456e+29	-5.22076e+10	-9.24746e+10	5.40495e+09	-432.929	-985.323	-992.404	6.1425e+28	1.16914e+29	4.00735e+28	3.65921e+29	9.47408e+10	-7.8837e+10	-8.19205e+10	596.509	346.009	-537.278	-2.74943e+28	5.11695e+28	3.99275e+28	9.78241e+29	-6.41841e+10	-2.61018e+10	-9.95135e+10	-447.619	888.476	52.121	2.94036e+28	1.88654e+28	1.29808e+29	1.94557e+29	-5.39369e+10	-2.6987e+10	7.98232e+10	-917.201	827.187	805.995	7.83989e+27	1.34838e+28	-2.36682e+28	6.57032e+29	7.48124e+10	4.81521e+10	9.13e+10	-192.27	-190.212	-526.57	-8.26739e+28	-1.13454e+29	-5.36438e+28	3.47728e+29	-1.34603e+10	-8.08462e+10	-7.51332e+10	862.204	-468.391	220.755	9.43916e+27	2.48439e+28	3.36053e+28	4.2173e+29	1.86445e+10	-7.76081e+10	2.42682e+10	-430.813	-403.513	309.017	1.73984e+28	4.65472e+28	-4.21379e+27	5.46986e+29	-1.42424e+10	-9.38508e+10	-4.81227e+10	-260.354	705.155	665.899	1.58747e+28	4.9693e+28	2.46015e+28	1.53644e+29	7.11526e+10	5.74112e+10	-5.26301e+10	751.036	393.965	-539.735	-1.66058e+28	5.54506e+27	-1.83942e+28	9.50296e+29	-6.68847e+10	1.2744e+10	6.58349e+10	-568.608	-5.12873	719.099	8.08683e+28	7.47426e+28	-1.16468e+29	9.85298e+29	5.98141e+10	-8.77101e+10	-7.48036e+09	-401.122	465.751	289.952	-2.1276e+27	1.14836e+29	2.27698e+28	7.58616e+28	-4.83887e+10	3.62263e+10	1.0025e+10	475.018	779.592	-351.081	7.1114e+27	2.11172e+27	6.13133e+27	1.11897e+27	-4.54382e+10	-5.36836e+10	4.93978e+10	-438.827	-983.149	586.115	-7.79332e+25	1.32775e+25	-5.3379e+25	6.62116e+28	-6.54742e+10	8.42146e+10	-4.83839e+09	600.671	-697.191	-563.55	8.43555e+27	-8.0328e+27	6.08962e+27	7.67014e+29	6.41955e+10	3.29011e+10	9.49972e+10	735.198	-189.212	404.393	-2.70583e+28	-2.59231e+28	-9.32393e+28	3.47002e+29	9.46569e+10	2.83168e+10	8.91161e+10	639.843	-754.444	-42.6948	-2.73478e+28	-8.53806e+27	-3.39033e+28	4.88067e+28	-1.46126e+10	2.14747e+10	3.39043e+10	197.432	39.5032	-162.548	8.51828e+27	5.27992e+27	-2.55846e+27	2.70856e+29	9.56762e+10	-9.60403e+10	8.77942e+10	-959.086	204.928	816.042	-2.29269e+28	2.5992e+28	-2.25596e+28	8.00196e+29	5.77088e+10	-7.90224e+10	5.59442e+10	686.059	281.523	-679.38	4.07233e+28	8.34615e+28	4.13327e+28	3.19396e+29	8.6891e+10	1.82519e+10	5.19407e+10	259.267	274.657	316.777	-4.2374e+28	-8.75088e+27	-4.11058e+28	8.17467e+28	-6.65679e+10	3.62303e+10	-2.41556e+10	-344.054	-524.54	424.08	6.83989e+27	-3.93328e+27	5.7828e+27	9.1244e+29	5.95437e+10	-5.96553e+09	-8.62618e+09	-718.2	252.523	-815.379	-7.08547e+28	6.06223e+28	1.30398e+28	6.20833e+29	8.15628e+10	5.00852e+10	-1.01709e+10	183.886	-474.529	377.919	-6.27885e+28	-2.30518e+28	-3.42131e+28	2.31417e+29	-1.23995e+10	5.69751e+10	6.33594e+10	-496.506	-577.063	-83.7044	-9.01878e+27	-1.87637e+28	-4.0481e+28	2.8535e+29	-4.18044e+10	-8.15928e+10	2.43476e+10	-186.141	800.07	-674.983	-1.43523e+26	3.68476e+28	7.77238e+27	2.8439e+28	-8.04693e+10	-7.77818e+10	-9.29409e+10	-708.548	-376.063	-538.33	9.59577e+26	1.63549e+27	1.3157e+27	2.08658e+29	6.90264e+10	-2.79457e+10	3.36094e+10	-879.437	-138.733	481.213	-1.77713e+28	1.21234e+28	5.14153e+27	7.43028e+29	-7.9533e+10	-2.95798e+10	-7.52873e+10	-976.858	-904.913	840.191	4.08049e+28	3.44976e+28	5.21779e+28	4.23804e+29	9.31506e+10	-3.91387e+10	7.75974e+10	-842.182	292.912	-511.861	-4.19342e+28	-6.01686e+27	-3.28031e+28	3.75507e+29	8.73808e+10	-9.21688e+10	-5.89278e+10	-22.0981	183.604	-274.759	-1.12343e+28	3.28576e+28	7.99961e+27	8.61292e+29	4.61554e+10	-1.99279e+10	5.88217e+10	179.696	477.113	541.902	-6.3245e+28	7.13297e+28	-6.60854e+28	9.68753e+29	-2.74788e+10	6.84654e+10	1.99579e+10	569.635	-282.677	-176.508	-1.67553e+26	-9.29028e+28	4.99406e+28	3.86595e+29	4.26775e+10	7.56621e+09	6.03216e+10	-886.685	858.335	-634.742	-2.55303e+28	7.81684e+27	-3.31045e+28	7.84324e+29	-8.53195e+10	1.30466e+10	3.41199e+10	710.594	-153.043	-385.719	7.74439e+28	3.69705e+28	-2.12028e+28	2.67698e+29	9.98307e+08	2.77683e+10	6.10389e+10	-720.295	-377.535	-49.4444	-2.93153e+28	1.82817e+28	-7.88689e+28	3.61481e+29	-5.33485e+10	8.7884e+10	9.89288e+10	-79.1648	367.089	672.068	5.88584e+27	-2.64355e+28	-3.47604e+28	3.29671e+29	-5.76439e+10	7.53109e+10	1.41565e+10	812.245	-266.347	277.753	2.62002e+28	-3.24455e+28	2.30458e+28	3.63713e+29	5.3998e+10	-9.37647e+10	6.88415e+10	-166.171	319.594	627.157	8.58844e+27	3.67086e+28	-1.08003e+28	7.01846e+29	-9.30347e+10	5.85403e+10	9.11809e+10	-823.342	-900.48	701.178	5.78022e+28	-1.57848e+28	-5.79927e+28	6.01475e+29	-9.47532e+10	2.23876e+10	1.92134e+09	-896.724	968.053	819.537	5.81114e+28	-5.64277e+27	1.41212e+27	7.78024e+29	9.1499e+10	-5.61271e+10	-7.73874e+10	189.32	37.1476	-550.929	-2.26907e+28	8.19681e+28	2.74823e+28	1.83025e+29	-7.09022e+10	6.47067e+10	6.71942e+10	22.1298	496.998	-757.756	3.85809e+28	-2.17754e+28	-3.64584e+28	4.92996e+28	-2.82278e+10	6.2981e+10	9.78761e+10	-377.161	-165.351	101.487	3.89362e+26	-1.59494e+27	-5.65381e+27	9.86779e+29	9.72729e+10	9.41448e+10	4.54034e+10	-544.839	-476.114	-655.84	-6.42441e+28	-3.83146e+28	-4.09319e+28	4.80472e+29	-8.6239e+10	-6.92584e+10	7.93874e+10	421.928	-206.554	452.387	3.29097e+28	2.08436e+28	-2.85136e+28	1.76603e+29	-3.92565e+09	7.33267e+10	4.54576e+10	-998.38	572.964	964.51	1.44406e+27	-1.4456e+28	-1.18749e+28	1.29022e+29	3.44349e+10	-1.51941e+10	5.06528e+10	395.416	-377.246	-130.662	-4.40113e+27	6.05044e+27	-7.29047e+27	1.0692e+29	6.59807e+08	1.80374e+10	1.95935e+10	-159.731	682.829	797.437	-3.44842e+28	2.11338e+27	3.11031e+26	6.12418e+29	7.11574e+10	7.90108e+10	-5.64358e+10	622.649	-77.211	653.315	-4.27406e+28	-9.18302e+28	-1.10475e+28	5.17103e+29	3.77741e+10	-3.33185e+10	-4.44322e+10	-537.198	-555.852	807.043	-1.50457e+28	3.56115e+28	1.84174e+28	7.29414e+29	2.51929e+10	9.79828e+10	6.69415e+10	-36.7978	996.956	667.507	-1.65993e+28	-4.68442e+28	-4.85186e+28	3.95789e+29	1.6608e+10	6.15749e+10	2.11394e+09	571.925	98.9801	-437.966	-1.2324e+28	-1.84584e+28	-3.2402e+26	5.05577e+29	-4.71424e+10	-3.23603e+10	3.14145e+10	-377.672	-954.697	54.3634	1.0091e+28	2.30636e+27	-4.22262e+27	7.68955e+29	7.83502e+10	1.39508e+10	2.77536e+10	-128.623	856.265	210.26	-4.76017e+28	4.63381e+27	-2.69155e+28	3.9452e+29	7.59506e+09	4.17534e+10	-6.39504e+10	-343.659	685.692	-374.099	5.83121e+27	7.20431e+27	2.46409e+28	4.17923e+29	8.41522e+10	-7.16178e+10	-1.51325e+10	703.373	-598.546	844.785	-1.29356e+28	1.63628e+28	4.41897e+27	4.38393e+29	1.69753e+10	8.11066e+10	2.77465e+10	-413.198	188.787	-592.996	-8.37922e+27	-3.13911e+28	-1.27341e+28	1.7128e+29	-9.33e+10	-2.28847e+10	-4.10941e+09	-377.142	-984.975	41.5626	1.07774e+28	6.34015e+27	-1.32746e+27	2.60292e+29	9.48008e+10	-3.97759e+10	-7.84628e+10	988.625	-972.314	-490.5	-9.36475e+27	9.56646e+27	6.46747e+27	8.58235e+28	-9.44531e+10	-7.86374e+10	-3.63573e+10	-881.528	151.746	-236.644	2.49484e+27	2.92994e+27	1.24676e+27	5.40791e+29	-9.55884e+09	1.72485e+10	2.00547e+10	-870.348	69.8689	-99.332	1.29041e+28	2.45634e+28	1.21871e+28	1.936e+29	-9.10597e+10	-1.70732e+10	7.61589e+10	841.778	565.467	411.01	8.97965e+27	2.98124e+27	-6.64513e+27	2.26121e+29	1.41507e+10	-4.06113e+10	-2.15952e+10	211.951	134.658	-623.267	-1.97322e+27	1.44281e+28	2.11559e+27	1.4699e+29	-3.51625e+10	5.26018e+09	7.52844e+10	-46.3194	-749.453	-348.049	3.01411e+27	6.11046e+27	-1.0296e+28	2.35053e+28	-1.73448e+10	1.46732e+10	-9.60924e+10	-989.207	704.278	-432.912	1.64632e+27	-4.59535e+25	1.48653e+27	8.46438e+29	-5.82472e+10	-6.62974e+10	5.78513e+10	518.474	-525.126	-787.824	1.94625e+28	3.46748e+28	-3.44059e+28	3.76565e+29	-5.41019e+10	-5.6156e+10	2.87703e+10	-640.201	-792.699	304.28	8.77736e+27	1.57184e+28	-4.99236e+27	3.53364e+29	8.18385e+10	4.60442e+10	-2.89907e+10	-144.425	38.9196	143.587	-2.32996e+28	-4.75732e+27	-1.14101e+28	6.06849e+29	-1.42488e+10	8.82307e+09	-3.31767e+10	812.476	-21.9015	123.727	1.50502e+28	2.39501e+28	1.2514e+28	6.36206e+29	-3.85305e+09	-3.58831e+10	-9.05533e+10	715.507	-992.874	367.278	7.57096e+27	2.93293e+28	1.84377e+28	4.46529e+28	4.6916e+09	-1.14514e+10	-7.88947e+10	644.004	572.014	251.559	8.88644e+26	3.29926e+27	4.40493e+26	2.49972e+29	7.8028e+10	4.34251e+10	-9.94746e+10	-639.156	690.219	910.474	7.66477e+27	6.83211e+27	2.01934e+28	2.71189e+29	9.67522e+09	-9.80572e+09	8.7054e+10	-337.589	155.087	280.67	-1.71995e+27	6.86377e+27	-1.25215e+28	1.02626e+29	2.78138e+10	-5.98072e+10	6.00232e+09	-803.189	-855.807	-96.3432	1.36544e+26	4.18467e+27	4.66424e+26	2.36387e+28	6.59964e+10	-8.99438e+10	3.5227e+10	-52.5606	-480.782	-306.122	2.91898e+26	1.36536e+27	8.27083e+26	5.53541e+27	-6.91346e+10	4.59454e+10	-1.92394e+10	-760.907	388.007	499.696	2.95433e+26	-8.38748e+25	8.10681e+25	9.91259e+29	-1.45274e+10	7.88745e+10	-3.11605e+10	-911.47	-462.646	94.3482	3.75317e+28	-2.61061e+28	-4.70854e+28	3.72305e+29	2.74448e+10	6.23008e+10	-5.79556e+10	-139.02	793.336	91.1113	-2.4519e+27	-2.86866e+27	5.64148e+27	9.16679e+29	2.09993e+10	1.16566e+10	-2.91825e+09	571.254	437.213	925.39	-1.09287e+28	2.10861e+28	5.93844e+27	8.13276e+29	8.40359e+10	-6.75116e+10	5.70477e+10	485.051	-331.518	-398.578	-4.90859e+28	1.21195e+28	4.34727e+28	1.50034e+28	8.55719e+10	-9.86929e+10	7.82531e+10	764.052	727.732	-62.3063	-3.25002e+26	6.05563e+26	-1.40858e+26	9.15644e+29	-5.54338e+10	5.88345e+10	5.17224e+10	-639.804	-851.576	582.431	6.97312e+29	4.60649e+28	-3.24534e+29	9.75924e+29	-4.78999e+10	6.08603e+10	4.84907e+10	-815.642	-589.057	664.774	-2.76436e+28	-8.00945e+28	4.24372e+26	6.37653e+29	6.92897e+10	-6.70998e+10	7.49238e+10	313.778	782.86	-339.724	-3.97949e+27	7.15326e+27	-5.59609e+27	3.76639e+28	-1.20237e+09	-5.89788e+10	-4.97288e+10	513.422	849.365	356.2	4.69043e+25	9.59842e+26	8.52662e+25	4.82087e+29	9.79203e+10	4.8143e+10	-9.59813e+10	560.143	-238.56	-26.6356	-1.84906e+28	1.08011e+27	1.66795e+28	9.42193e+29	-7.69332e+10	2.03137e+09	-3.6389e+10	255.357	744.148	-358.077	1.77808e+28	1.05778e+28	4.71206e+27	9.45951e+29	-5.03131e+09	8.40788e+10	-5.8889e+10	679.06	838.675	-563.188	1.23801e+28	-1.61378e+28	8.09208e+27	7.95483e+29	6.79231e+10	5.99781e+10	-6.78467e+10	810.684	-133.687	515.407	-6.68926e+27	-1.41795e+28	1.1701e+28	1.21631e+29	-1.47657e+10	-5.03079e+09	4.13391e+10	-399.783	258.374	-510.237	1.24724e+27	6.42855e+27	1.21179e+25	7.44439e+29	6.91849e+10	8.8023e+09	-4.72604e+10	-430.787	-542.56	243.222	-8.06056e+27	4.28156e+27	2.20404e+27	1.64346e+29	-3.44013e+10	4.14932e+10	-3.95171e+10	984.51	-665.949	-585.081	1.36005e+27	-3.33553e+26	1.45299e+27	2.66146e+29	4.52635e+10	6.80464e+10	3.68249e+10	618.003	125.082	-232.216	-2.31747e+27	-5.73254e+26	-2.45256e+27	9.91083e+29	-4.87395e+09	3.21632e+10	4.55297e+10	-929.508	719.643	817.058	-8.99298e+27	4.25019e+27	-1.76771e+27	5.64593e+29	7.10539e+10	9.47398e+10	6.48699e+09	-116.932	286.872	-216.168	-1.43308e+27	-1.01159e+27	-4.62417e+26	6.44079e+29	-6.26634e+10	4.49633e+10	5.27688e+10	200.429	-24.3885	-742.75	4.15293e+26	-1.87547e+26	-8.29587e+26	6.22513e+29	1.11121e+10	1.16461e+10	-9.46048e+10	-581.265	-973.532	564.162	0	0	0
