10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	4.62664e+07	8.87726e+06	0	4.45665	0.903222	0	4.49073e+23	1.26946e+23	0	3.285e+23	-5.28578e+10	-2.64173e+10	0	21237.5	-42185.2	0	1.11564e+22	5.57053e+21	0	4.867e+24	1.03505e+11	2.98985e+10	0	-9762.65	33638.5	0	-5.35236e+22	-1.54594e+22	0	5.972e+24	-9.99613e+10	-1.11336e+11	0	22153.1	-19886.1	0	2.34981e+22	2.61852e+22	0	6.39e+23	-1.19919e+11	1.9207e+11	0	-20514.9	-12883.5	0	8.76465e+20	-1.40307e+21	0	1.898e+27	7.34475e+11	2.56513e+11	0	-4303.5	12339.7	0	-3.92911e+23	-1.37294e+23	0	5.683e+26	1.4202e+12	1.9302e+11	0	-1294.33	9593.1	0	-3.65429e+22	-4.93225e+21	0	8.681e+25	2.87209e+12	1.3595e+11	0	-321.911	6792.43	0	-1.39616e+21	-6.5714e+19	0	1.024e+26	4.49416e+12	1.08589e+11	0	-131.673	5428.42	0	-6.74027e+20	-1.61962e+19	0	7.342e+22	-1.0023e+11	-1.11591e+11	0	22879.5	-20656.5	0	4.44158e+20	4.68405e+20	0	
10	1.9891e+30	1.77412e+08	4.51607e+07	0	8.66284	2.9376	0	4.13262e+23	3.43381e+23	0	3.285e+23	3.42012e+10	4.76495e+10	0	-38663.2	27982.7	0	-7.40789e+21	-1.03612e+22	0	4.867e+24	9.12124e+10	5.7458e+10	0	-18764.6	29598.2	0	-4.71797e+22	-2.97501e+22	0	5.972e+24	-1.59899e+10	1.48808e+11	0	-29590.1	-3207.17	0	3.84226e+21	-3.49993e+22	0	6.39e+23	-9.62289e+10	-2.04909e+11	0	21902.9	-10363.7	0	7.0393e+20	1.49635e+21	0	1.898e+27	6.09001e+11	4.84363e+11	0	-8125.57	10230.9	0	-3.25682e+23	-2.59189e+23	0	5.683e+26	1.38156e+12	3.82574e+11	0	-2564.05	9333.77	0	-3.55043e+22	-9.78432e+21	0	8.681e+25	2.86244e+12	2.71596e+11	0	-643.071	6769.72	0	-1.3913e+21	-1.31367e+20	0	1.024e+26	4.49021e+12	2.17116e+11	0	-263.265	5423.67	0	-6.7341e+20	-3.23966e+19	0	7.342e+22	-1.5958e+10	1.49189e+11	0	-30613	-3133.21	0	2.98071e+19	-6.29458e+20	0	
10	1.9891e+30	3.80762e+08	1.36422e+08	0	11.6818	6.09134	0	3.23552e+23	3.75386e+23	0	3.285e+23	-9.95734e+09	-5.77854e+10	0	46799.5	-8011.7	0	2.21546e+21	1.24009e+22	0	4.867e+24	7.18007e+10	8.05184e+10	0	-26298.9	23208.8	0	-3.71187e+22	-4.17708e+22	0	5.972e+24	1.21787e+11	-8.72846e+10	0	17407.1	24175.6	0	-2.86086e+22	2.05404e+22	0	6.39e+23	2.26204e+11	2.68387e+10	0	-2830.38	23966.7	0	-1.6291e+21	-1.92422e+20	0	1.898e+27	4.15533e+11	6.58102e+11	0	-11038.8	6979.65	0	-2.2205e+23	-3.52072e+23	0	5.683e+26	1.31796e+12	5.65251e+11	0	-3785.72	8906.5	0	-3.3819e+22	-1.44597e+22	0	8.681e+25	2.84638e+12	4.06638e+11	0	-962.753	6731.91	0	-1.38335e+21	-1.96836e+20	0	1.024e+26	4.48363e+12	3.25515e+11	0	-394.698	5415.76	0	-6.72403e+20	-4.85968e+19	0	7.342e+22	1.22028e+11	-8.75706e+10	0	18212.4	24848.1	0	-4.86195e+20	4.13507e+20	0	
10	1.9891e+30	6.37011e+08	2.99892e+08	0	13.7007	10.3031	0	1.11252e+23	4.80953e+23	0	3.285e+23	-1.79008e+10	5.61923e+10	0	-45106.5	-14611.1	0	3.95719e+21	-1.19373e+22	0	4.867e+24	4.67717e+10	9.72879e+10	0	-31769.4	14954.6	0	-2.40632e+22	-5.05784e+22	0	5.972e+24	-1.45583e+11	-3.16773e+10	0	6378.66	-29066.5	0	3.43715e+22	7.5935e+21	0	6.39e+23	-1.41214e+11	1.76743e+11	0	-18843.3	-15213.7	0	1.03709e+21	-1.28977e+21	0	1.898e+27	1.75707e+11	7.58338e+11	0	-12717.8	2949.71	0	-9.36107e+22	-4.05611e+23	0	5.683e+26	1.2306e+12	7.37766e+11	0	-4937.25	8319.22	0	-3.15239e+22	-1.88623e+22	0	8.681e+25	2.82394e+12	5.40772e+11	0	-1280.26	6679.05	0	-1.37239e+21	-2.6195e+20	0	1.024e+26	4.47443e+12	4.33725e+11	0	-525.898	5404.69	0	-6.7102e+20	-6.47844e+19	0	7.342e+22	-1.45958e+11	-3.16152e+10	0	6230.56	-30089.7	0	6.23594e+20	5.87194e+19	0	
10	1.9891e+30	9.17023e+08	5.47921e+08	0	14.3482	14.5558	0	2.03693e+22	5.1302e+23	0	3.285e+23	4.14418e+10	-4.16065e+10	0	34279.2	33290.6	0	-8.83745e+21	9.19592e+21	0	4.867e+24	1.80944e+10	1.06426e+11	0	-34725.7	5478.18	0	-8.99659e+21	-5.54309e+22	0	5.972e+24	7.46925e+10	1.30712e+11	0	-25890.5	14699	0	-1.73017e+22	-3.06874e+22	0	6.39e+23	-7.06284e+10	-2.14424e+11	0	22972.9	-7691.14	0	5.21895e+20	1.56809e+21	0	1.898e+27	-8.36622e+10	7.73891e+11	0	-12974.7	-1408.83	0	4.53127e+22	-4.13854e+23	0	5.683e+26	1.12108e+12	8.97027e+11	0	-5997.9	7583.08	0	-2.86627e+22	-2.29063e+22	0	8.681e+25	2.79519e+12	6.737e+11	0	-1594.89	6611.25	0	-1.35847e+21	-3.26535e+20	0	1.024e+26	4.4626e+12	5.41682e+11	0	-656.792	5390.46	0	-6.69269e+20	-8.09439e+19	0	7.342e+22	7.49969e+10	1.30938e+11	0	-26503.3	15532.8	0	-3.7771e+20	-4.98068e+20	0	
10	1.9891e+30	1.19488e+09	8.84178e+08	0	13.3537	18.8603	0	-1.57718e+23	4.29073e+23	0	3.285e+23	-5.49441e+10	1.95378e+10	0	-14982.2	-44748.6	0	1.1825e+22	-3.93119e+21	0	4.867e+24	-1.19589e+10	1.07187e+11	0	-34914.4	-4475.17	0	6.9112e+21	-5.58866e+22	0	5.972e+24	4.86415e+10	-1.4102e+11	0	28248.8	9473.26	0	-1.12772e+22	3.33845e+22	0	6.39e+23	2.22299e+11	5.3936e+10	0	-5630.02	23479.7	0	-1.59554e+21	-3.82688e+20	0	1.898e+27	-3.3357e+11	7.03042e+11	0	-11780.4	-5609.19	0	1.79242e+23	-3.75866e+23	0	5.683e+26	9.91415e+11	1.04019e+12	0	-6948.68	6712.06	0	-2.52903e+22	-2.65158e+22	0	8.681e+25	2.76017e+12	8.05124e+11	0	-1905.98	6528.65	0	-1.34162e+21	-3.90427e+20	0	1.024e+26	4.44816e+12	6.49322e+11	0	-787.307	5373.07	0	-6.6715e+20	-9.70604e+19	0	7.342e+22	4.85526e+10	-1.41385e+11	0	29267.5	9252.76	0	-8.78107e+19	6.1254e+20	0	
10	1.9891e+30	1.44317e+09	1.29938e+09	0	11.3291	22.6906	0	-3.13555e+23	3.95095e+23	0	3.285e+23	5.91724e+10	9.77444e+09	0	-6892.41	47388.8	0	-1.26738e+22	-1.85842e+21	0	4.867e+24	-4.0982e+10	9.94948e+10	0	-32297	-14108	0	2.2391e+22	-5.18363e+22	0	5.972e+24	-1.35937e+11	6.0702e+10	0	-11801.6	-27300.8	0	3.23743e+22	-1.38776e+22	0	6.39e+23	-1.6027e+11	1.59646e+11	0	-16917.3	-17331.3	0	1.18304e+21	-1.15845e+21	0	1.898e+27	-5.46054e+11	5.53723e+11	0	-9267.47	-9181.88	0	2.93235e+23	-2.95832e+23	0	5.683e+26	8.43976e+11	1.16472e+12	0	-7772.74	5722.62	0	-2.14728e+22	-2.96256e+22	0	8.681e+25	2.71898e+12	9.34749e+11	0	-2212.85	6431.42	0	-1.32184e+21	-4.53472e+20	0	1.024e+26	4.43111e+12	7.56584e+11	0	-917.373	5352.55	0	-6.6466e+20	-1.13122e+20	0	7.342e+22	-1.36144e+11	6.10251e+10	0	-12662.7	-27850	0	5.04515e+20	-3.40085e+20	0	
10	1.9891e+30	1.63622e+09	1.78036e+09	0	8.12549	25.3021	0	-3.69467e+23	2.6526e+23	0	3.285e+23	-4.69735e+10	-3.18474e+10	0	27042.8	-38728.4	0	1.02663e+22	7.09976e+21	0	4.867e+24	-6.66317e+10	8.39592e+10	0	-27065.8	-22637.3	0	3.61679e+22	-4.35444e+22	0	5.972e+24	1.37544e+11	6.42995e+10	0	-12441.5	27081.6	0	-3.1985e+22	-1.48652e+22	0	6.39e+23	-4.40202e+10	-2.20229e+11	0	23706.1	-4912.83	0	3.32576e+20	1.61747e+21	0	1.898e+27	-6.97317e+11	3.42644e+11	0	-5715.82	-11726.8	0	3.74525e+23	-1.82623e+23	0	5.683e+26	6.81446e+11	1.26843e+12	0	-8455.7	4633.34	0	-1.72848e+22	-3.21819e+22	0	8.681e+25	2.67169e+12	1.06228e+12	0	-2514.83	6319.77	0	-1.29916e+21	-5.15527e+20	0	1.024e+26	4.41147e+12	8.63403e+11	0	-1046.92	5328.89	0	-6.61794e+20	-1.29117e+20	0	7.342e+22	1.37901e+11	6.41883e+10	0	-12154.4	28087.4	0	-5.94214e+20	-1.18343e+20	0	
10	1.9891e+30	1.75983e+09	2.30471e+09	0	4.17412	26.9244	0	-4.49547e+23	9.2985e+22	0	3.285e+23	2.85821e+10	5.43656e+10	0	-42251.3	22137.7	0	-5.82531e+21	-1.1302e+22	0	4.867e+24	-8.68393e+10	6.18258e+10	0	-19624.1	-29360.8	0	4.70728e+22	-3.16289e+22	0	5.972e+24	-4.26401e+10	-1.4061e+11	0	28441.2	-8791.52	0	1.03292e+22	3.37128e+22	0	6.39e+23	2.15069e+11	8.09321e+10	0	-8363.21	22664.8	0	-1.54014e+21	-5.67626e+20	0	1.898e+27	-7.70389e+11	9.34407e+10	0	-1522.03	-12958.1	0	4.13948e+23	-4.88414e+22	0	5.683e+26	5.06767e+11	1.34952e+12	0	-8985.94	3464.48	0	-1.28076e+22	-3.41427e+22	0	8.681e+25	2.61842e+12	1.18745e+12	0	-2811.25	6193.96	0	-1.2736e+21	-5.76452e+20	0	1.024e+26	4.38924e+12	9.69719e+11	0	-1175.86	5302.12	0	-6.58548e+20	-1.45038e+20	0	7.342e+22	-4.29806e+10	-1.40792e+11	0	28923.1	-9682.73	0	3.02712e+20	5.06283e+20	0	
